tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568258333649604608,2,1.0,9,,US Airways,,dianalovesdave,,0,airway captain flight cobblestone phlegm cobblestone tonight hilarious greeting pointy end airplane hah thanks,,2015-02-18 19:58:39 -0800,"Born in NY, living in PA ",Eastern Time (US & Canada)
568258093051727873,1,1.0,9,,US Airways,,Gregg_Silver,,0,airway notice dont believe saw confirmation flight bought week ago deft apaid though help resend,,2015-02-18 19:57:41 -0800,nan,Quito
568258075431477248,0,1.0,3,1.0,US Airways,,tannapistolis,,0,airway worst customer service still providing answer even drove back elt airport rude lamp unacceptable fail,,2015-02-18 19:57:37 -0800,nan,Eastern Time (US & Canada)
568257392195936259,1,0.6421,9,,US Airways,,tmiw,,0,airway plan support apple board airway mckay nice still use forget card,,2015-02-18 19:54:54 -0800,"San Diego, CA",Pacific Time (US & Canada)
568256282668302337,1,0.3655,9,0.0,US Airways,,f0ll0wer99,,0,airway got phone sair uncancelled flightless return flight unmissed flight way took care,,2015-02-18 19:50:30 -0800,nan,Central Time (US & Canada)
568255924130983936,0,1.0,3,0.3616,US Airways,,KBStrauss,,0,airway run patience sitting bus without air front plane communication anyone,,2015-02-18 19:49:04 -0800,New York City,Eastern Time (US & Canada)
568255867751165952,0,1.0,7,0.6826,US Airways,,cnichols9,,0,airway 3 delay 2 uncancelled ligation double layover cobblestone hour late flightful least get extra dividend miles,,2015-02-18 19:48:51 -0800,Georgia,
568255534941544448,1,1.0,9,,US Airways,,AnnetteNaif,,0,airway nannette appreciate houtou roberto admi confirmation code forward kind word sent,,2015-02-18 19:47:31 -0800,New York & Worldwide,Eastern Time (US & Canada)
568252192592769025,0,1.0,2,0.6667,US Airways,,scheds14,,0,airway didnt take original flight suppose arrive last night upmix today didnt get til 5,,2015-02-18 19:34:14 -0800,"Phoenix, AZ",
568251315220041728,0,1.0,7,0.6832,US Airways,,Hannah01486019,,0,airway sitting cobblestone minute runway ca ates full early landing late flight flight,,2015-02-18 19:30:45 -0800,"Washington, DC",Eastern Time (US & Canada)
568250311455981570,0,1.0,1,0.6617,US Airways,,terryheubert,,0,airway flight let us plane please go gate absurd,,2015-02-18 19:26:46 -0800,The District of Columbia,Eastern Time (US & Canada)
568248151368269824,1,0.6543,9,0.0,US Airways,,bobbyisaacson,,0,airway get full amount creedite account us airway credit,,2015-02-18 19:18:11 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568248102018285570,0,1.0,8,1.0,US Airways,,DillardJ32,,0,airway americana 2 trip row missing luggage like last time pay baggage transported,,2015-02-18 19:17:59 -0800,Anoka MN,Central Time (US & Canada)
568247480023961600,0,1.0,8,1.0,US Airways,,RuelBass,,0,airway lost luggage yaya,,2015-02-18 19:15:31 -0800,"ÜT: 41.233943,-74.3966664",Eastern Time (US & Canada)
568246970126438400,1,1.0,9,,US Airways,,RebeccaHaber,,0,airway found flight want cheap americana aa advantage applicable earn miles since your serging,"[33.79727578, -117.85043081]",2015-02-18 19:13:29 -0800,NY/SoCal ,Pacific Time (US & Canada)
568246736222879744,0,1.0,10,1.0,US Airways,,vallie_grl,,0,airway really trusting endlessly waiting phlegm ground crew taxi us upmix night taking long,,2015-02-18 19:12:34 -0800,nan,Atlantic Time (Canada)
568245800788221953,0,0.6447,0,0.3368,US Airways,,AYoungWVU,,0,airway thanks calling cobblestone directed flight cobblestone smotheration,,2015-02-18 19:08:51 -0800,"Scott Depot, WV",
568245558919503872,0,1.0,3,1.0,US Airways,,bhardwaj_j,,0,airway bad customer service experience help,,2015-02-18 19:07:53 -0800,nan,
568245429491654656,0,1.0,3,0.6701,US Airways,,bhardwaj_j,,0,airway trying reach dividend miles extend ticket last 3 days cobblestone call get message call back,,2015-02-18 19:07:22 -0800,nan,
568244508837736449,1,1.0,9,,US Airways,,KBStrauss,,0,airway really,,2015-02-18 19:03:43 -0800,New York City,Eastern Time (US & Canada)
568244413031448577,0,1.0,7,0.6733,US Airways,,KBStrauss,,0,airway hairline misplace hairline attendant arean airport since upmix cinct undelayed trying find,,2015-02-18 19:03:20 -0800,New York City,Eastern Time (US & Canada)
568244094583107585,0,1.0,6,0.3539,US Airways,,mma718,,0,airway flight finally arrive charlotte booked luggage thruv galga room flight mess,,2015-02-18 19:02:04 -0800,"Queens, New York",
568243079003529216,0,1.0,8,0.6801,US Airways,,scheds14,,0,airway hold hour still dont know bag wont refund flight wasnt weather,,2015-02-18 18:58:02 -0800,"Phoenix, AZ",
568242359928037377,0,1.0,1,0.6625,US Airways,,od2be2003,,0,airway,,2015-02-18 18:55:10 -0800,"Dallas, TX",Eastern Time (US & Canada)
568241989453393920,0,1.0,1,0.3565,US Airways,,f0ll0wer99,,0,airway wife flight change due weather cant check return flight fail possible sair uncancelled flightless,,2015-02-18 18:53:42 -0800,nan,Central Time (US & Canada)
568239978276360192,2,1.0,9,,US Airways,,dream_weaver96,,0,airway thank fixing 5 hour delay,"[35.22209167, -80.95237732]",2015-02-18 18:45:42 -0800,Murfreesboro- Memphis  ,Central Time (US & Canada)
568238605036064768,0,1.0,3,0.6838,US Airways,,iamlisa222,,0,airway up cobblestone minute limit waiting hold thanks nothing,,2015-02-18 18:40:15 -0800,Wisconsin,Central Time (US & Canada)
568236763128463361,0,1.0,3,1.0,US Airways,,iamlisa222,,0,airway patience acceptable consuete,,2015-02-18 18:32:56 -0800,Wisconsin,Central Time (US & Canada)
568235890205532160,1,1.0,9,,US Airways,,cakurth,,0,airway please follow admi something,,2015-02-18 18:29:28 -0800,nan,Quito
568234992557527040,2,1.0,9,,US Airways,,MarisaCavanaugh,,0,airway 4 flight buhrstone lamp jive flight attendant 3 flight freaky coincidence plus side ashes great,,2015-02-18 18:25:54 -0800,NYC,Eastern Time (US & Canada)
568234162638999552,2,1.0,9,,US Airways,,CAVHkraMriA,,0,airway landed safely everything worked,,2015-02-18 18:22:36 -0800,nan,Eastern Time (US & Canada)
568232802749161472,0,1.0,3,1.0,US Airways,,iamlisa222,,0,airway explain hold hour imi dumb musing different hairline lowth,,2015-02-18 18:17:12 -0800,Wisconsin,Central Time (US & Canada)
568231913040814080,0,1.0,1,0.3608,US Airways,,ClareGannon,,0,airway used evening flight scads early return middle work day inconvenient,,2015-02-18 18:13:39 -0800,nan,Eastern Time (US & Canada)
568230023251042304,0,1.0,7,1.0,US Airways,,dream_weaver96,,0,airway delay max,"[35.22476994, -80.93932077]",2015-02-18 18:06:09 -0800,Murfreesboro- Memphis  ,Central Time (US & Canada)
568229427286405121,2,0.6891,9,,US Airways,,dMORE14,,0,airway sunday cant wait see,,2015-02-18 18:03:47 -0800,chu,Quito
568229143860658176,0,1.0,3,1.0,US Airways,,iamlisa222,,0,airway well fun customer unhold trying make reservation happy committee,,2015-02-18 18:02:39 -0800,Wisconsin,Central Time (US & Canada)
568228746697814016,0,1.0,7,0.6702,US Airways,,MendezJenn,,0,airway shouldnt take longer get gate flight take cobblestone minute flying time cobblestone minute runway far,,2015-02-18 18:01:05 -0800,nan,
568228614275260416,0,1.0,3,1.0,US Airways,,tlbelote,,0,airway unattempting kin flight cobblestone day site unable retrieve detail scalled twice disconnected,,2015-02-18 18:00:33 -0800,nan,Quito
568226977070632960,0,1.0,3,1.0,US Airways,,drb1125,,0,airway mailed week ago still nothing,,2015-02-18 17:54:03 -0800,nan,
568225166527991808,0,0.7012,3,0.3719,US Airways,,sara_regis19,,0,airway willing pay anything change flight allegiant help,,2015-02-18 17:46:51 -0800,Puerto Rico ,
568224769872502784,0,1.0,3,1.0,US Airways,,BokaLaBoca,,0,airway yeah guy told call websterite booked booked websterite unacceptable,"[0.0, 0.0]",2015-02-18 17:45:16 -0800,nan,Pacific Time (US & Canada)
568223950926446593,0,1.0,10,0.3363,US Airways,,MendezJenn,,0,airway still waiting captain report hest scalled 6 times get ground andrew still sitting runway laten flight,,2015-02-18 17:42:01 -0800,nan,
568223612802637824,0,0.6859,7,0.6859,US Airways,,TravisAJB,,0,airway real amvis holding flight connection hilly tampan,,2015-02-18 17:40:41 -0800,nan,Quito
568223380375076864,2,1.0,9,,US Airways,,LayneHillesland,,0,airway finally rectified flight situation thanks,,2015-02-18 17:39:45 -0800,nan,
568222090769379328,1,1.0,9,,US Airways,,bobbyisaacson,,0,airway difference uncancelled flighting preflight booking problem help avoid change fee,,2015-02-18 17:34:38 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568221761898209280,2,1.0,9,,US Airways,,bryanjholmes,,0,airway time today phlegm nice work everything,,2015-02-18 17:33:19 -0800,"dublin, ohio",Quito
568220625648672768,0,1.0,2,1.0,US Airways,,dmorgancu,,0,airway likely lost business terrible experience many times stuck tarmac last min uncancelled flightless flight done,"[35.22447828, -80.93940943]",2015-02-18 17:28:48 -0800,"Clemson, SC",Central Time (US & Canada)
568220033299542016,0,1.0,8,1.0,US Airways,,tannapistolis,,0,airway day cant find bag anywhere mobcap theyre saying never canned lamp technically never left lax,,2015-02-18 17:26:27 -0800,nan,Eastern Time (US & Canada)
568219901359460353,0,1.0,7,0.6729999999999999,US Airways,,MendezJenn,,0,airway ground crew ca already late flight unarriving laten flight,,2015-02-18 17:25:56 -0800,nan,
568218884060241920,0,1.0,8,1.0,US Airways,,scheds14,,0,airway told tough break unacceptable cant even tell bag,,2015-02-18 17:21:53 -0800,"Phoenix, AZ",
568218389619077121,2,1.0,9,,US Airways,,billgunger,,0,airway ice cream front solid,,2015-02-18 17:19:55 -0800,nan,EST
568217681838641152,2,1.0,9,,US Airways,,statepkt,,0,airway shout pilot offcut attendant us cobblestone super strong crosswise landing eliza super job throughout,,2015-02-18 17:17:06 -0800,nan,Eastern Time (US & Canada)
568216602866376704,0,1.0,8,1.0,US Airways,,tannapistolis,,0,airway telling dont correct tag luggage luggage apparently la charlotte ok,,2015-02-18 17:12:49 -0800,nan,Eastern Time (US & Canada)
568216411404808192,0,1.0,3,1.0,US Airways,,ximplosionx,,0,airway giftware broken call customer support fix like said carlie yell developer,,2015-02-18 17:12:04 -0800,"Redmond, WA",Eastern Time (US & Canada)
568216196132302848,0,1.0,6,1.0,US Airways,,ximplosionx,,0,airway double booked spoke tacso weve got plan fix still amateur mistake never happen,,2015-02-18 17:11:12 -0800,"Redmond, WA",Eastern Time (US & Canada)
568215917894737920,1,0.6679,9,0.0,US Airways,,bobbyisaacson,,0,airway nothing done onliness help bought birthday present trying able afford change,,2015-02-18 17:10:06 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568215307170521088,0,1.0,3,1.0,US Airways,,SneakerPimp215,,0,airway americana hey guy due horrible customer service issue way get checked bag credit,,2015-02-18 17:07:40 -0800,Sistine Chapel ,Eastern Time (US & Canada)
568214100578324480,0,1.0,7,1.0,US Airways,,RyanMWatts,,0,airway undelayed 2 days weather top got belled late flight notified time change swelldom,,2015-02-18 17:02:53 -0800,Washington DC,Central Time (US & Canada)
568213843618299904,0,1.0,1,0.6804,US Airways,,ximplosionx,,0,airway great experience first time flying us airway going forward ill probably taking business elsewhere,,2015-02-18 17:01:51 -0800,"Redmond, WA",Eastern Time (US & Canada)
568213769798578176,0,1.0,1,0.6465,US Airways,,LinseyGarwood,,0,airway loosing lot business musing barways cant believe cant apply card live iowa,,2015-02-18 17:01:34 -0800,nan,
568211517398786048,0,0.6588,7,0.6588,US Airways,,unicatfan,,0,airway accommodate landsman flight tonight delay myrtle beach flight landsman back tonight,"[35.22604872, -80.93863381]",2015-02-18 16:52:37 -0800,"ÜT: 41.5333,-93.62944",Central Time (US & Canada)
568211263303639040,0,1.0,5,0.3489,US Airways,,DAngel082,,0,airway far jive gotten six different answer,,2015-02-18 16:51:36 -0800,New York,
568211021497638912,0,1.0,6,1.0,US Airways,,ximplosionx,,0,airway oh certainly two cobblestone pending transaction bank account really happy charge double,,2015-02-18 16:50:39 -0800,"Redmond, WA",Eastern Time (US & Canada)
568210928484913152,1,0.6599,9,0.0,US Airways,,bobbyisaacson,,0,airway got remail gasking check mr flight meant book cobblestone someone please help slumward pipkin,,2015-02-18 16:50:16 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568210743390117888,0,1.0,3,1.0,US Airways,,StefThinks,,0,airway whats going jive hearing friendly please wait repeat imi hold transferred id,,2015-02-18 16:49:32 -0800,Here,Eastern Time (US & Canada)
568210512405790720,0,1.0,5,0.6573,US Airways,,mma718,,0,airway captain turned seat belt sign people get walk around thats good,,2015-02-18 16:48:37 -0800,"Queens, New York",
568208488335331329,0,1.0,8,1.0,US Airways,,DAngel082,,1,airway imi sorry well cobblestone urs without bag cant get straight answer imi call 6 today,,2015-02-18 16:40:35 -0800,New York,
568208413286477825,0,1.0,3,0.6526,US Airways,,ximplosionx,,0,airway yalla need work onliness check system two bank transaction one ticket bush league yell dev,,2015-02-18 16:40:17 -0800,"Redmond, WA",Eastern Time (US & Canada)
568208027775569920,0,1.0,7,1.0,US Airways,,mma718,,0,airway wish way theres problem threeling lamp cobblestone hour delay far lamp sill sure well taking,,2015-02-18 16:38:45 -0800,"Queens, New York",
568202255205335041,0,1.0,3,0.3558,US Airways,,od2be2003,,0,airway ran expressed worth damn wouldnt stuck horrible elt,,2015-02-18 16:15:48 -0800,"Dallas, TX",Eastern Time (US & Canada)
568200350697717760,0,1.0,1,1.0,US Airways,,od2be2003,,0,airway run piece shita hairline thanks ruing aa,,2015-02-18 16:08:14 -0800,"Dallas, TX",Eastern Time (US & Canada)
568199988255330304,0,0.6669,3,0.6669,US Airways,,AnnetteNaif,,0,airway nannette appreciate houtou roberto admi confirmation code forward ur kind word confirmation code,,2015-02-18 16:06:48 -0800,New York & Worldwide,Eastern Time (US & Canada)
568199678896037890,0,0.6717,0,0.3573,US Airways,,mma718,,0,airway finally back board door closed reopen need fuel think someone owd thought carlie,,2015-02-18 16:05:34 -0800,"Queens, New York",
568196165780578304,0,1.0,1,0.3579,US Airways,,thefisch26,,0,airway secondary screening piece plane missing anything want tell us,,2015-02-18 15:51:37 -0800,"Washington, DC",Central Time (US & Canada)
568194520497713152,0,1.0,7,1.0,US Airways,,CAVHkraMriA,,0,airway sitting tarmac pit cobblestone min announcement sitting,,2015-02-18 15:45:04 -0800,nan,Eastern Time (US & Canada)
568194475077570560,1,0.6527,9,0.0,US Airways,,LindseyWaters1,,0,airway tsar precheck hisn showing boarding pass flight tomorrow airway precheck,,2015-02-18 15:44:54 -0800,"Philadelphia, PA",
568194427904069632,0,1.0,3,1.0,US Airways,,NickAbel5,,0,airway appreciate actually monitor twitter please pass along feedback jive tried calling cobblestone times 4 days,,2015-02-18 15:44:42 -0800,nan,
568194265022648320,0,1.0,3,1.0,US Airways,,shammywhits,,0,airway cant help frustrate hour call u mends disconnection answer especially div ref member,,2015-02-18 15:44:03 -0800,"Syracuse, New York",Eastern Time (US & Canada)
568192271453188096,0,1.0,1,0.3635,US Airways,,mma718,,0,airway dont think jive ever us airway flight went smoothly,,2015-02-18 15:36:08 -0800,"Queens, New York",
568189372362674176,0,1.0,3,1.0,US Airways,,NickAbel5,,0,airway please improve phone system going multiple prompt lamp menu told call back late flight major fail,,2015-02-18 15:24:37 -0800,nan,
568188243713372161,0,1.0,5,0.6452,US Airways,,trevels11,,0,airway service leaves lot desired flight cobblestone early short daffing mean wait harmattan,,2015-02-18 15:20:08 -0800,Terrapin Station,
568187959276646401,0,1.0,7,0.3441,US Airways,,mma718,,0,airway late flight flight charleston leaving flight schedule carlie thats wrong,,2015-02-18 15:19:00 -0800,"Queens, New York",
568185352441212929,0,1.0,7,1.0,US Airways,,mma718,,0,airway imi undelayed cha miss connection charlotte galga good,,2015-02-18 15:08:39 -0800,"Queens, New York",
568185092163678208,0,1.0,7,1.0,US Airways,,ERnurseMatt,,0,airway added seven hour day far want take odds bag carrousel akcheh coot,,2015-02-18 15:07:36 -0800,"Kansas, USA",Central Time (US & Canada)
568181747357229057,0,1.0,2,0.7113,US Airways,,hinabinaa,,0,airway veronica unmissed uncle funeral hope find another flight thats considerate,,2015-02-18 14:54:19 -0800,nan,Central Time (US & Canada)
568180869120135169,0,1.0,2,1.0,US Airways,,N0SBIGLEM,,0,airway last flight uncancelled flightless imi disappointed,,2015-02-18 14:50:50 -0800,"san jose , ca",
568178085415092226,0,1.0,1,1.0,US Airways,,MarciaVeronicaa,,1,airway lost faithful customer,,2015-02-18 14:39:46 -0800,Connecticut/Vegas,Pacific Time (US & Canada)
568175505314336768,0,1.0,1,0.3536,US Airways,,DAngel082,,0,airway 3 times one able help,,2015-02-18 14:29:31 -0800,New York,
568175323470290944,2,1.0,9,,US Airways,,pocketsizemando,,0,airway marsha myrtle beach reattest deserver respect praise everything,,2015-02-18 14:28:47 -0800,"Fort Worth, TX",Central Time (US & Canada)
568175282919739392,0,1.0,7,1.0,US Airways,,Scscottish,,0,airway seriously attendant go awol cobblestone min flight undelayed dont lite match either complotter,,2015-02-18 14:28:38 -0800,Proud to say I'm from Dundee,Atlantic Time (Canada)
568174975028465664,0,1.0,3,1.0,US Airways,,honorawalsh,,0,airway adjoined silver preferred sheard customer service great pity misguided,,2015-02-18 14:27:24 -0800,nan,
568174847450329088,0,1.0,7,0.356,US Airways,,RayAllStar28,,0,airway bad practice disappointed hairline preparedness last time fly guy,,2015-02-18 14:26:54 -0800,"Lawrence, MA",
568174802059464705,0,1.0,3,1.0,US Airways,,Twinscream1,,0,airway well worthless regular service bunch nothing idiot suck,,2015-02-18 14:26:43 -0800,nan,
568173724974878720,0,0.6733,2,0.6733,US Airways,,RayAllStar28,,0,airway change well late flight find flight schedule hisn ready,,2015-02-18 14:22:26 -0800,"Lawrence, MA",
568173388663013377,0,1.0,2,0.6711,US Airways,,GignacForLowell,,0,airway 3 uncancelled ligation delay causing miss connection flight another night home thanks pathetic,,2015-02-18 14:21:06 -0800,"Lowell, Ma",
568173151798108161,0,0.7012,2,0.3582,US Airways,,RayAllStar28,,0,airway thats understandable issue uncreating new flight without personnel titi change plan accommodate,,2015-02-18 14:20:10 -0800,"Lawrence, MA",
568172839758630912,0,0.6794,8,0.6794,US Airways,,DAngel082,,0,airway thanks need locate luggage,,2015-02-18 14:18:55 -0800,New York,
568171538324840449,2,0.7049,9,,US Airways,,davegoldfarb,,0,airway havent departed yet let get high hope everything schedule far,,2015-02-18 14:13:45 -0800,"Delray Beach, FL",Eastern Time (US & Canada)
568171144504872961,0,0.34,7,0.34,US Airways,,Kurt_Wirth,,0,airway thanks showing interest venville osc,,2015-02-18 14:12:11 -0800,"ÜT: 43.182918,-77.651224",Eastern Time (US & Canada)
568170794670551040,0,1.0,3,0.6276,US Airways,,od2be2003,,0,airway wapp suck ball compare americana,,2015-02-18 14:10:48 -0800,"Dallas, TX",Eastern Time (US & Canada)
568170119664443393,0,1.0,7,1.0,US Airways,,The_Big_Guy27,,0,airway airway flight late flight getting charlotte miss connector phoenix thanks last time ever fly sair,,2015-02-18 14:08:07 -0800,US,Eastern Time (US & Canada)
568169732895051777,1,0.6499,9,0.0,US Airways,,dsearls,,0,airway thanks suggestion stop promote message bit run music lamp simsim naysay call volume high arm,,2015-02-18 14:06:35 -0800,"SBA, BOS, JFK, EWR, SFO, LHR",Pacific Time (US & Canada)
568167414493532161,0,1.0,5,1.0,US Airways,,od2be2003,,0,airway admiral club elt rude ignorant front desk americana fallen thanks doug parker,,2015-02-18 13:57:22 -0800,"Dallas, TX",Eastern Time (US & Canada)
568166478572204032,0,1.0,0,0.6836,US Airways,,MelaniePanton,,0,airway elt kafka nasty plane dirty eats lamp floor rude flight attendant hopefully aa get uncleaned disgusting vile,,2015-02-18 13:53:39 -0800,"New York, New York",
568166390873653248,0,1.0,6,0.6818,US Airways,,I_Am_ErikaG,,0,airway apaid ticket palay th still naysay pending normal want money account,,2015-02-18 13:53:18 -0800,"On my phone, USA",Mountain Time (US & Canada)
568166268546748416,2,0.3419,9,0.0,US Airways,,TroyTrudel,,0,airway ok thank told ground delay due snow,,2015-02-18 13:52:49 -0800,"ÜT: 42.798909,-71.542817",Central Time (US & Canada)
568165058229997569,0,1.0,7,0.6842,US Airways,,RayAllStar28,,0,airway made uncancelled flight car reservation came money reschedule time without crew,,2015-02-18 13:48:00 -0800,"Lawrence, MA",
568164721406418945,0,1.0,5,0.6577,US Airways,,RayAllStar28,,0,airway flight uncancelled flightless yesterday move today stop redcap flight undelayed due lack crew us,,2015-02-18 13:46:40 -0800,"Lawrence, MA",
568163907325599745,1,0.6643,9,,US Airways,,Hayleyville,,0,airway looking forward friend family time arizona,,2015-02-18 13:43:26 -0800,DC,Quito
568163524314144768,0,1.0,3,1.0,US Airways,,Twinscream1,,0,airway dont think already said one respond auto response wait auto response,,2015-02-18 13:41:54 -0800,nan,
568163426343784448,2,1.0,9,,US Airways,,GabeFerris,,0,airway americana first class airplane headed portlandian cookdom,,2015-02-18 13:41:31 -0800,#Supergabe - Central Maine,Eastern Time (US & Canada)
568162673981943808,0,1.0,3,1.0,US Airways,,BigDavew2k,,0,airway unstarted trying reach real person hour ago still luck,,2015-02-18 13:38:32 -0800,nan,
568162091175182336,0,0.6344,1,0.3333,US Airways,,TroyTrudel,,0,airway us wife boston naysay snow right,,2015-02-18 13:36:13 -0800,"ÜT: 42.798909,-71.542817",Central Time (US & Canada)
568162061278011392,0,1.0,3,1.0,US Airways,,BigDavew2k,,0,airway tried call customer service line kept queue cobblestone min please hold dont care,,2015-02-18 13:36:06 -0800,nan,
568161997935607808,0,1.0,3,1.0,US Airways,,Twinscream1,,0,airway see lie auto respond insulting remail suck,,2015-02-18 13:35:50 -0800,nan,
568161284249796608,2,0.6495,9,0.0,US Airways,,ALHphoto,,0,airway apple great job w madness however system need help appreciate hard work lamp push b better,,2015-02-18 13:33:00 -0800,"Raleigh,NC",Atlantic Time (Canada)
568160713170149376,2,0.6705,9,0.0,US Airways,,Jeffrey_Hurley,,0,airway thanks giving away seat another fine job cornetcy,"[35.22123472, -80.93287633]",2015-02-18 13:30:44 -0800,"Winston Salem, NC",Eastern Time (US & Canada)
568159483786084352,0,1.0,7,0.7108,US Airways,,TroyTrudel,,0,airway newsman stuck plane due snow boston actually knowing boston sair flight cobblestone us,,2015-02-18 13:25:51 -0800,"ÜT: 42.798909,-71.542817",Central Time (US & Canada)
568158427664527360,0,1.0,3,1.0,US Airways,,scm1133,,0,airway jive waiting desk cobblestone hold min counting desk agent phone flattering,,2015-02-18 13:21:39 -0800,nan,London
568157856576475136,2,1.0,9,,US Airways,,hotcakes_33,,0,airway thanks,,2015-02-18 13:19:23 -0800,"Charlotte, NC",Eastern Time (US & Canada)
568156002941415425,0,1.0,2,1.0,US Airways,,scottcode,,0,airway uncancelled flighted flight 5 times past 3 sandan experience verst,,2015-02-18 13:12:01 -0800,nan,
568155954484797442,2,1.0,9,,US Airways,,CSquieri,,0,airway thanks betty working gate film lovely gate agent elt helping get home 2 phu tonight instead tomorrow,"[35.21820752, -80.94527061]",2015-02-18 13:11:50 -0800,"Mesa, AZ
",Arizona
568155779225788416,1,1.0,9,,US Airways,,hotcakes_33,,0,airway flight saturday cid elt theres heavy snow predict cid u allow change,,2015-02-18 13:11:08 -0800,"Charlotte, NC",Eastern Time (US & Canada)
568154816414789632,0,1.0,2,1.0,US Airways,,as4438,,0,airway realize weather day day flight keep getting uncancelled flighted please depriorize ur passenger help,,2015-02-18 13:07:18 -0800,nan,
568153752533733376,0,1.0,3,1.0,US Airways,,Twinscream1,,0,airway help get response airway,,2015-02-18 13:03:05 -0800,nan,
568153430776287233,0,1.0,4,1.0,US Airways,,TotalRugby,,4,airway rugby team back home luggage wet partly redamage happy blizzard,,2015-02-18 13:01:48 -0800,The Rugby Universe ,Berlin
568152863962238976,2,1.0,9,,US Airways,,shhashhank,,0,airway surprisingly quick response time thanks,,2015-02-18 12:59:33 -0800,"Boston, MA | San Jose, CA",Arizona
568151138421207040,0,1.0,2,1.0,US Airways,,as4438,,0,airway stop uncancelled flighting flight provide real help customer stranding,,2015-02-18 12:52:41 -0800,nan,
568150866890522628,0,1.0,8,1.0,US Airways,,CJLarcheveque,,0,airway restrike against bag two worst,,2015-02-18 12:51:37 -0800,"Charlotte, NC",
568150818572144640,0,1.0,6,0.3404,US Airways,,Gman818,,0,airway 2 uncancelled flight trip la mobcap weather southwest easy us air making pay cobblestone use credit never,,2015-02-18 12:51:25 -0800,nan,
568148808993013761,0,1.0,8,0.6635,US Airways,,tannapistolis,,0,airway whats point baggage claim ticket dont scan racking,,2015-02-18 12:43:26 -0800,nan,Eastern Time (US & Canada)
568144060248170496,0,1.0,3,0.6479,US Airways,,Kizzinator,,0,airway access dividend miles week automat phone keep telling call back late flight frustrate overseason,,2015-02-18 12:24:34 -0800,Boston,Eastern Time (US & Canada)
568143054856712192,0,1.0,8,1.0,US Airways,,tannapistolis,,0,airway cant even track bag see like redisappear,,2015-02-18 12:20:34 -0800,nan,Eastern Time (US & Canada)
568142922031501312,0,1.0,3,0.6788,US Airways,,JuliaSayers,,0,airway cant get hold anyone speak missing miles month since travel lamp jive unsubmitted twice onliness,,2015-02-18 12:20:02 -0800,"Birmingham, AL
",Quito
568141720556322816,0,1.0,7,1.0,US Airways,,tayyp_,,0,airway sitting plane cobblestone minute saying another cobblestone minute something paper work suck,"[35.210373, -80.9538682]",2015-02-18 12:15:16 -0800,Made in China,Central Time (US & Canada)
568141479132200960,0,1.0,3,1.0,US Airways,,DanielaRisa,,0,airway gona better day call jive scalled 3 separate occasion past couple week never get person,,2015-02-18 12:14:18 -0800,"Chicago, IL",Eastern Time (US & Canada)
568140468854198272,0,0.6229,1,0.6229,US Airways,,BigDavew2k,,0,airway spent room lamp transportation whole flight,,2015-02-18 12:10:17 -0800,nan,
568140221994250240,0,0.7179,8,0.7179,US Airways,,BigDavew2k,,0,airway ask reimbursement maybe miles added account inconvenience money spend,,2015-02-18 12:09:19 -0800,nan,
568139693574848513,0,1.0,3,0.6989,US Airways,,BigDavew2k,,0,airway masked reimbursement something like miles added account told call customer service,,2015-02-18 12:07:13 -0800,nan,
568139479237525505,0,1.0,8,1.0,US Airways,,BigDavew2k,,0,airway come home day late flight find guy lost luggage,,2015-02-18 12:06:22 -0800,nan,
568139253194067968,0,1.0,3,0.6596,US Airways,,Kurt_Wirth,,0,airway doubt gate cobblestone cluster every agent encounter saw concluding one outright rude put,,2015-02-18 12:05:28 -0800,"ÜT: 43.182918,-77.651224",Eastern Time (US & Canada)
568139144515313664,0,0.6344,2,0.3333,US Airways,,BigDavew2k,,0,airway spend cost flight get free room transportation airport,,2015-02-18 12:05:02 -0800,nan,
568138996112445440,0,1.0,1,0.6424,US Airways,,BigDavew2k,,0,airway voucher give us hotel useless call number say room available expect,,2015-02-18 12:04:26 -0800,nan,
568138663864852481,0,1.0,2,0.6456,US Airways,,BigDavew2k,,0,airway mad cant even believe guy uncancelled flight connection flight leave first stop lamp give useless hotel voucher,,2015-02-18 12:03:07 -0800,nan,
568138172133183488,0,1.0,7,1.0,US Airways,,MsAmanRm103,,0,airway priority made considering pending snow storm delay flight hour lamp half id like answer,,2015-02-18 12:01:10 -0800,"Detroit, MI",
568137336095170560,0,0.6482,8,0.3241,US Airways,,garyatsga,,0,airway experienced define customer service flybelt flight attendant willing follow passenger bag charge,,2015-02-18 11:57:51 -0800,"Dallas, TX",Central Time (US & Canada)
568136286109888512,0,1.0,8,1.0,US Airways,,tannapistolis,,0,airway jive done everything still luck finding bag dont understand bag misplace upsetting,,2015-02-18 11:53:40 -0800,nan,Eastern Time (US & Canada)
568135839814807552,0,1.0,1,0.66,US Airways,,raisethebarn,,0,airway wasnt q thanks wondering you jones disguised call scoutcraft,,2015-02-18 11:51:54 -0800,"Franklin, TN",Central Time (US & Canada)
